1 1.80012 0
2 1.80047 0.00034797
3 1.80108 0.000640407
4 1.802 0.00102474
5 1.8033 0.00152859
6 1.80512 0.00220037
7 1.80761 0.00311425
8 1.81106 0.00437729
9 1.81583 0.00613326
10 1.82236 0.00852932
11 1.83068 0.0113468
12 1.839 0.0132899
13 1.84479 0.0135268
14 1.853 0.0149722
15 1.85952 0.0153889
16 1.86774 0.0165742
17 1.87671 0.0179689
18 1.88349 0.018247
19 1.89072 0.0187135
20 1.89727 0.0189226
21 1.90408 0.0192462
22 1.90968 0.0191848
23 1.91454 0.0189652
24 1.91954 0.0188322
25 1.92459 0.0187561
26 1.92926 0.0186162
27 1.93392 0.0185102
28 1.93875 0.0184797
29 1.94265 0.018253
30 1.9469 0.0181378
31 1.95159 0.0181602
32 1.95586 0.0180943
33 1.95977 0.0179683
34 1.96327 0.0177791
35 1.96577 0.0174429
36 1.96945 0.0173471
37 1.97273 0.0171881
38 1.97607 0.0170586
39 1.97947 0.0169609
40 1.9816 0.0166678
41 1.98377 0.0164005
42 1.98589 0.0161454
43 1.98827 0.0159432
44 1.98944 0.0156206
45 1.99138 0.0153923
46 1.99302 0.015143
47 1.99475 0.0149182
48 1.9955 0.0146235
49 1.99592 0.0143281
50 1.99656 0.0140532
51 1.99749 0.0138062
52 1.99801 0.013548
53 1.99854 0.0133004
54 1.99884 0.0130553
55 1.99916 0.0128198
56 1.99952 0.0125939
57 1.99964 0.0123715
58 2.00012 0.0121658
59 2.00096 0.0119873
60 2.00163 0.011805
61 2.00189 0.0116128
62 2.00253 0.0114419
63 2.00316 0.0112762
64 2.00436 0.0111628
65 2.00571 0.0110724
66 2.00697 0.0109768
67 2.0077 0.0108362
68 2.00883 0.0107349
69 2.01017 0.0106628
70 2.01103 0.0105449
71 2.01233 0.0104757
72 2.01381 0.0104343
73 2.01469 0.0103279
74 2.01593 0.0102628
75 2.01706 0.0101884
76 2.01873 0.0101914
77 2.02043 0.010201
78 2.02188 0.0101728
79 2.02351 0.0101738
80 2.02453 0.0100977
81 2.02639 0.0101453
82 2.02833 0.0102053
