1 1.20008 0
2 1.20031 0.00023198
3 1.20072 0.000426938
4 1.20133 0.000683162
5 1.2022 0.00101906
6 1.20341 0.00146691
7 1.20508 0.00207617
8 1.20737 0.0029182
9 1.21055 0.00408884
10 1.21491 0.00568622
11 1.22045 0.00756454
12 1.226 0.00885996
13 1.22986 0.00901786
14 1.23533 0.00998149
15 1.23968 0.0102592
16 1.24516 0.0110495
17 1.25114 0.0119792
18 1.25566 0.0121647
19 1.26048 0.0124757
20 1.26485 0.012615
21 1.26939 0.0128308
22 1.27312 0.0127899
23 1.27636 0.0126434
24 1.27969 0.0125548
25 1.28306 0.012504
26 1.28617 0.0124108
27 1.28928 0.0123401
28 1.2925 0.0123198
29 1.2951 0.0121686
30 1.29793 0.0120919
31 1.30106 0.0121068
32 1.30391 0.0120629
33 1.30652 0.0119789
34 1.30885 0.0118527
35 1.31051 0.0116286
36 1.31297 0.0115647
37 1.31515 0.0114587
38 1.31738 0.0113724
39 1.31965 0.0113073
40 1.32107 0.0111119
41 1.32251 0.0109336
42 1.32393 0.0107636
43 1.32551 0.0106288
44 1.32629 0.0104137
45 1.32758 0.0102615
46 1.32868 0.0100954
47 1.32983 0.00994545
48 1.33033 0.00974899
49 1.33062 0.00955208
50 1.33104 0.0093688
51 1.33166 0.00920413
52 1.33201 0.00903199
53 1.33236 0.0088669
54 1.33256 0.00870355
55 1.33278 0.00854652
56 1.33302 0.00839595
57 1.33309 0.0082477
58 1.33341 0.00811056
59 1.33397 0.00799153
60 1.33442 0.00786997
61 1.3346 0.00774185
62 1.33502 0.00762793
63 1.33544 0.00751746
64 1.33624 0.0074419
65 1.33714 0.00738159
66 1.33798 0.00731788
67 1.33847 0.00722415
68 1.33922 0.00715662
69 1.34011 0.00710855
70 1.34069 0.00702995
71 1.34155 0.00698378
72 1.34254 0.00695621
73 1.34312 0.00688529
74 1.34395 0.00684187
75 1.34471 0.00679227
76 1.34582 0.00679427
77 1.34696 0.00680066
78 1.34792 0.0067819
79 1.349 0.00678252
80 1.34969 0.0067318
81 1.35093 0.00676353
82 1.35222 0.00680351
83 1.3533 0.00680803
84 1.35422 0.00678938
85 1.35536 0.00680441
86 1.35635 0.00679746
87 1.3572 0.00677184
88 1.35802 0.0067448
89 1.35869 0.00670196
90 1.3592 0.00664688
91 1.35966 0.00658964
92 1.36018 0.00653805
93 1.36072 0.00649008
94 1.36124 0.00644194
95 1.36166 0.00638746
96 1.36207 0.00633371
97 1.36252 0.00628434
98 1.36293 0.00623364
99 1.36324 0.00617803
100 1.36342 0.00611859
1 1.22156 0
2 1.23285 0.01129
3 1.23128 0.00670514
4 1.22871 0.00539266
5 1.22804 0.00423075
6 1.2268 0.00367137
7 1.22532 0.00343558
8 1.22437 0.00312352
9 1.22375 0.00282425
10 1.22422 0.00257037
11 1.22589 0.00286241
12 1.22837 0.00360185
13 1.22927 0.00343209
14 1.22883 0.00320731
15 1.23062 0.00348178
16 1.23424 0.00487096
17 1.23608 0.0049304
18 1.23711 0.00476202
19 1.23855 0.0047286
20 1.24039 0.0048458
21 1.24179 0.00481706
22 1.24319 0.00480267
23 1.24407 0.00467242
24 1.24455 0.00449903
25 1.24511 0.00435135
26 1.24635 0.00436251
27 1.24727 0.00429655
28 1.248 0.0042039
29 1.24784 0.00405937
30 1.24841 0.00396227
31 1.24896 0.00387238
32 1.24881 0.00375255
33 1.24858 0.00364405
34 1.24873 0.00353821
35 1.249 0.00344631
36 1.24905 0.00334963
37 1.24877 0.0032703
38 1.24859 0.00318816
39 1.24894 0.00312563
40 1.24927 0.00306464
41 1.24956 0.0030023
42 1.24997 0.00295894
43 1.25087 0.00302757
44 1.25145 0.00301311
45 1.25246 0.00311428
46 1.25332 0.0031645
47 1.25444 0.00329303
48 1.25495 0.00326439
49 1.25506 0.00319872
50 1.25587 0.0032378
51 1.25663 0.00326321
52 1.25691 0.00321216
53 1.25753 0.00321145
54 1.2581 0.00320277
55 1.25876 0.00321236
56 1.25949 0.00323813
57 1.25962 0.00318325
58 1.25992 0.00314249
59 1.26066 0.00317674
60 1.26099 0.00314079
61 1.2608 0.00309476
62 1.26081 0.00304446
63 1.26066 0.0029994
64 1.26033 0.00297088
65 1.26004 0.00293883
66 1.25973 0.00291078
67 1.25912 0.00293083
68 1.25877 0.00290914
69 1.25839 0.00289128
70 1.25784 0.00290342
71 1.2573 0.00291155
72 1.25703 0.00288359
73 1.25683 0.00285094
74 1.25637 0.00284927
75 1.25578 0.00287268
76 1.25516 0.00290152
77 1.2548 0.00288585
78 1.25449 0.00286521
79 1.25409 0.00285688
80 1.25383 0.00283321
81 1.25366 0.002803
82 1.25356 0.00277044
83 1.25383 0.00275037
84 1.25404 0.00272502
